Timestamp,State of Charge (%),Voltage (V)
06:24:02,74.546875,3.81875
06:24:03,74.546875,3.8175
06:24:04,74.546875,3.81625
06:24:05,74.546875,3.815
06:24:06,74.546875,3.8125
06:24:07,74.546875,3.8125
06:24:08,74.546875,3.79
06:24:09,74.3828125,3.785
06:24:10,74.3828125,3.7825
06:24:11,74.3828125,3.78
06:24:12,74.3828125,3.77875
06:24:13,74.3828125,3.77625
06:24:14,74.3828125,3.775
06:24:15,74.3828125,3.7725
06:24:16,74.3828125,3.7725
06:24:17,74.3828125,3.77
06:24:18,74.3828125,3.77
06:24:19,74.21875,3.7675
06:24:20,74.21875,3.7675
06:24:21,74.21875,3.765
06:24:22,74.21875,3.81125
06:24:23,74.21875,3.8625
06:24:24,74.21875,3.87
06:24:25,74.21875,3.875
06:24:26,74.21875,3.8775
06:24:27,74.21875,3.88375
06:24:28,74.21875,3.88
06:24:29,74.21875,3.88125
06:24:30,74.21875,3.88
06:24:31,74.21875,3.88375
06:24:32,74.21875,3.885
06:24:33,74.21875,3.885
06:24:34,74.21875,3.8875
06:24:35,74.21875,3.8875
06:24:36,74.0546875,3.875
06:24:37,74.0546875,3.8875
06:24:38,74.0546875,3.87875
06:24:39,74.0546875,3.88125
06:24:40,74.0546875,3.8775
06:24:41,74.0546875,3.85375
06:24:42,74.0546875,3.8675
06:24:43,74.0546875,3.87125
06:24:44,74.0546875,3.8775
06:24:45,74.0546875,3.8775
06:24:46,74.0546875,3.8875
06:24:47,74.0546875,3.88875
06:24:48,74.0546875,3.87625
06:24:49,74.0546875,3.865
06:24:50,74.0546875,3.865
06:24:51,74.0546875,3.8775
06:24:52,74.0546875,3.88875
06:24:53,74.0546875,3.89
06:24:54,74.0546875,3.8875
06:24:55,74.0546875,3.87
06:24:56,73.890625,3.89375
06:24:57,73.890625,3.895
06:24:58,73.890625,3.89625
06:24:59,73.890625,3.89375
06:25:00,73.890625,3.8925
06:25:01,73.890625,3.89625
06:25:02,73.890625,3.8975
06:25:03,73.890625,3.8975
06:25:04,73.890625,3.89
06:25:05,73.890625,3.8825
06:25:06,73.890625,3.8875
06:25:07,73.890625,3.88875
06:25:08,73.890625,3.8875
06:25:09,73.890625,3.8875
06:25:10,73.890625,3.8825
06:25:11,73.890625,3.885
06:25:12,73.890625,3.88625
06:25:13,73.890625,3.885
06:25:14,73.890625,3.88625
06:25:15,73.890625,3.885
06:25:16,73.890625,3.885
06:25:17,73.890625,3.89
06:25:18,73.890625,3.895
06:25:19,73.7265625,3.88625
06:25:20,73.7265625,3.88625
06:25:21,73.7265625,3.8925
06:25:22,73.7265625,3.88
06:25:23,73.7265625,3.88
06:25:24,73.7265625,3.87875
06:25:25,73.7265625,3.89
06:25:26,73.7265625,3.8925
06:25:27,73.7265625,3.8925
06:25:28,73.7265625,3.8925
06:25:29,73.7265625,3.89375
06:25:30,73.7265625,3.89125
06:25:31,73.7265625,3.8925
06:25:32,73.7265625,3.89375
06:25:33,73.7265625,3.895
06:25:34,73.7265625,3.895
06:25:35,73.7265625,3.895
06:25:36,73.7265625,3.895
06:25:37,73.7265625,3.895
06:25:38,73.7265625,3.895
06:25:39,73.7265625,3.895
06:25:40,73.7265625,3.8925
06:25:41,73.7265625,3.895
06:25:42,73.7265625,3.895
06:25:43,73.5625,3.895
06:25:44,73.5625,3.89625
06:25:45,73.5625,3.895
06:25:46,73.5625,3.89625
06:25:47,73.5625,3.89375
06:25:48,73.5625,3.89625
06:25:49,73.5625,3.89625
06:25:50,73.5625,3.89625
06:25:51,73.5625,3.89625
06:25:52,73.5625,3.89625
06:25:53,73.5625,3.89625
06:25:54,73.5625,3.89625
06:25:55,73.5625,3.8975
06:25:56,73.5625,3.89625
06:25:57,73.5625,3.8975
06:25:58,73.5625,3.89625
06:25:59,73.5625,3.89625
06:26:00,73.5625,3.8975
06:26:01,73.5625,3.8975
06:26:02,73.5625,3.8975
06:26:03,73.5625,3.8975
06:26:04,73.5625,3.8975
06:26:05,73.5625,3.8975
06:26:06,73.5625,3.8975
06:26:07,73.5625,3.8975
06:26:08,73.5625,3.8975
06:26:09,73.3984375,3.8975
06:26:10,73.3984375,3.8975
06:26:11,73.3984375,3.89625
06:26:12,73.3984375,3.8975
06:26:13,73.3984375,3.8975
06:26:14,73.3984375,3.8975
06:26:15,73.3984375,3.8975
06:26:16,73.3984375,3.8975
06:26:17,73.3984375,3.8975
06:26:18,73.3984375,3.8975
06:26:19,73.3984375,3.8975
06:26:20,73.3984375,3.88375
06:26:21,73.3984375,3.88375
06:26:22,73.3984375,3.89625
06:26:23,73.3984375,3.8975
06:26:24,73.3984375,3.8975
06:26:25,73.3984375,3.89625
06:26:26,73.3984375,3.89625
06:26:27,73.3984375,3.8975
06:26:28,73.3984375,3.8975
06:26:29,73.3984375,3.89625
06:26:30,73.3984375,3.89625
06:26:31,73.3984375,3.8975
06:26:32,73.3984375,3.8975
06:26:33,73.3984375,3.8975
06:26:34,73.3984375,3.8975
06:26:35,73.234375,3.8975
06:26:36,73.234375,3.8975
06:26:37,73.234375,3.8975
06:26:38,73.234375,3.8975
06:26:39,73.234375,3.8975
06:26:40,73.234375,3.8975
06:26:41,73.234375,3.8975
06:26:42,73.234375,3.8975
06:26:43,73.234375,3.89625
06:26:44,73.234375,3.8975
06:26:45,73.234375,3.8975
06:26:46,73.234375,3.8975
06:26:47,73.234375,3.8975
06:26:48,73.234375,3.8975
06:26:49,73.234375,3.8975
06:26:50,73.234375,3.8975
06:26:51,73.234375,3.8975
06:26:52,73.234375,3.8975
06:26:53,73.234375,3.8975
06:26:54,73.234375,3.8975
06:26:55,73.234375,3.8975
06:26:56,73.234375,3.8975
06:26:57,73.234375,3.8975
06:26:58,73.234375,3.8975
06:26:59,73.234375,3.8975
06:27:00,73.234375,3.8975
06:27:01,73.234375,3.8975
06:27:02,73.234375,3.8975
06:27:03,73.0703125,3.8975
06:27:04,73.0703125,3.8975
06:27:05,73.0703125,3.89625
06:27:06,73.0703125,3.8875
06:27:07,73.0703125,3.8875
06:27:08,73.0703125,3.885
06:27:09,73.0703125,3.8875
06:27:10,73.0703125,3.895
06:27:11,73.0703125,3.895
06:27:12,73.0703125,3.895
06:27:13,73.0703125,3.89625
06:27:14,73.0703125,3.895
06:27:15,73.0703125,3.89625
06:27:16,73.0703125,3.895
06:27:17,73.0703125,3.89625
06:27:18,73.0703125,3.89625
06:27:19,73.0703125,3.895
06:27:20,73.0703125,3.89625
06:27:21,73.0703125,3.89625
06:27:22,73.0703125,3.89625
06:27:23,73.0703125,3.89625
06:27:24,73.0703125,3.895
06:27:25,73.0703125,3.895
06:27:26,73.0703125,3.89625
06:27:27,73.0703125,3.895
06:27:28,73.0703125,3.89625
06:27:29,72.90625,3.895
06:27:30,72.90625,3.895
06:27:31,72.90625,3.895
06:27:32,72.90625,3.89625
06:27:33,72.90625,3.89625
06:27:34,72.90625,3.895
06:27:35,72.90625,3.8825
06:27:36,72.90625,3.8825
06:27:37,72.90625,3.89
06:27:38,72.90625,3.895
06:27:39,72.90625,3.895
06:27:40,72.90625,3.895
06:27:41,72.90625,3.895
06:27:42,72.90625,3.895
06:27:43,72.90625,3.895
06:27:44,72.90625,3.895
06:27:45,72.90625,3.895
06:27:46,72.90625,3.895
06:27:47,72.90625,3.895
06:27:48,72.90625,3.895
06:27:49,72.90625,3.895
06:27:50,72.90625,3.895
06:27:51,72.90625,3.895
06:27:52,72.90625,3.895
06:27:53,72.90625,3.895
06:27:54,72.90625,3.895
06:27:55,72.90625,3.895
06:27:56,72.7421875,3.895
06:27:57,72.7421875,3.895
06:27:58,72.7421875,3.895
06:27:59,72.7421875,3.895
06:28:00,72.7421875,3.895
06:28:01,72.7421875,3.895
06:28:02,72.7421875,3.895
06:28:03,72.7421875,3.89375
06:28:04,72.7421875,3.89375
06:28:05,72.7421875,3.895
06:28:06,72.7421875,3.89375
06:28:07,72.7421875,3.895
06:28:08,72.7421875,3.895
06:28:09,72.7421875,3.89375
06:28:10,72.7421875,3.89375
06:28:11,72.7421875,3.89375
06:28:12,72.7421875,3.89375
06:28:13,72.7421875,3.89375
06:28:14,72.7421875,3.89375
06:28:15,72.7421875,3.89375
06:28:16,72.7421875,3.895
06:28:17,72.7421875,3.89375
06:28:18,72.7421875,3.8925
06:28:19,72.7421875,3.89375
06:28:20,72.7421875,3.89375
06:28:21,72.7421875,3.89375
06:28:22,72.7421875,3.89375
06:28:23,72.578125,3.89375
06:28:24,72.578125,3.8925
06:28:25,72.578125,3.8925
06:28:26,72.578125,3.8925
06:28:27,72.578125,3.8925
06:28:28,72.578125,3.8925
06:28:29,72.578125,3.8925
06:28:30,72.578125,3.8925
06:28:31,72.578125,3.8925
06:28:32,72.578125,3.8925
06:28:33,72.578125,3.8925
06:28:34,72.578125,3.8925
06:28:35,72.578125,3.8925
06:28:36,72.578125,3.8925
06:28:37,72.578125,3.8925
06:28:38,72.578125,3.8925
06:28:39,72.578125,3.8925
06:28:40,72.578125,3.8925
06:28:41,72.578125,3.8925
06:28:42,72.578125,3.8925
06:28:43,72.578125,3.8925
06:28:44,72.578125,3.8925
06:28:45,72.578125,3.8925
06:28:46,72.578125,3.8925
06:28:47,72.578125,3.8925
06:28:48,72.578125,3.8925
06:28:49,72.578125,3.8925
06:28:50,72.4140625,3.8925
06:28:51,72.4140625,3.8925
06:28:52,72.4140625,3.8925
06:28:53,72.4140625,3.8925
06:28:54,72.4140625,3.8925
06:28:55,72.4140625,3.89125
06:28:56,72.4140625,3.8925
06:28:57,72.4140625,3.8925
06:28:58,72.4140625,3.89125
06:28:59,72.4140625,3.8925
06:29:00,72.4140625,3.8925
06:29:01,72.4140625,3.89
06:29:02,72.4140625,3.89125
06:29:03,72.4140625,3.8925
06:29:04,72.4140625,3.89125
06:29:05,72.4140625,3.89125
06:29:06,72.4140625,3.89
06:29:07,72.4140625,3.89125
06:29:08,72.4140625,3.89125
06:29:09,72.4140625,3.89125
06:29:10,72.4140625,3.8775
06:29:11,72.4140625,3.8875
06:29:12,72.4140625,3.89
06:29:13,72.4140625,3.89
06:29:14,72.4140625,3.89
06:29:15,72.4140625,3.89
06:29:16,72.4140625,3.89
06:29:17,72.25,3.89
06:29:18,72.25,3.89
06:29:19,72.25,3.89
06:29:20,72.25,3.89
06:29:21,72.25,3.89
06:29:22,72.25,3.89
06:29:23,72.25,3.89
06:29:24,72.25,3.89
06:29:25,72.25,3.89
06:29:26,72.25,3.89
06:29:27,72.25,3.89
06:29:28,72.25,3.89
06:29:29,72.25,3.89
06:29:30,72.25,3.89
06:29:31,72.25,3.89
06:29:32,72.25,3.89
06:29:33,72.25,3.89
06:29:34,72.25,3.89
06:29:35,72.25,3.89
06:29:36,72.25,3.89
06:29:37,72.25,3.8875
06:29:38,72.25,3.89
06:29:39,72.25,3.89
06:29:40,72.25,3.89
06:29:41,72.25,3.88875
06:29:42,72.25,3.88875
06:29:43,72.25,3.89
06:29:44,72.0859375,3.88875
06:29:45,72.0859375,3.8875
06:29:46,72.0859375,3.88875
06:29:47,72.0859375,3.88875
06:29:48,72.0859375,3.88875
06:29:49,72.0859375,3.8875
06:29:50,72.0859375,3.88875
06:29:51,72.0859375,3.8875
06:29:52,72.0859375,3.88875
06:29:53,72.0859375,3.88875
06:29:54,72.0859375,3.88875
06:29:55,72.0859375,3.88875
06:29:56,72.0859375,3.88875
06:29:57,72.0859375,3.8875
06:29:58,72.0859375,3.8875
06:29:59,72.0859375,3.8875
06:30:00,72.0859375,3.8875
06:30:01,72.0859375,3.8875
06:30:02,72.0859375,3.8875
06:30:03,72.0859375,3.8875
06:30:04,72.0859375,3.8875
06:30:05,72.0859375,3.8875
06:30:06,72.0859375,3.8875
06:30:08,72.0859375,3.8875
06:30:09,72.0859375,3.8875
06:30:10,72.0859375,3.8875
06:30:11,71.921875,3.8875
06:30:12,71.921875,3.8875
06:30:13,71.921875,3.8875
06:30:14,71.921875,3.825
06:30:15,71.921875,3.785
06:30:16,71.921875,3.77875
06:30:17,71.921875,3.775
06:30:18,71.921875,3.77125
06:30:19,71.921875,3.76875
06:30:20,71.921875,3.765
06:30:21,71.921875,3.7625
06:30:22,71.921875,3.76
06:30:23,71.921875,3.75875
06:30:24,71.7578125,3.75625
06:30:25,71.7578125,3.755
06:30:26,71.7578125,3.7525
06:30:27,71.7578125,3.75
06:30:28,71.7578125,3.74875
06:30:29,71.7578125,3.7475
06:30:30,71.7578125,3.745
06:30:31,71.7578125,3.7425
06:30:32,71.7578125,3.7425
06:30:33,71.7578125,3.74
06:30:34,71.59375,3.73875
06:30:35,71.59375,3.7375
06:30:36,71.59375,3.735
06:30:37,71.59375,3.735
06:30:38,71.59375,3.7325
06:30:39,71.59375,3.7325
06:30:40,71.59375,3.73
06:30:41,71.59375,3.72875
06:30:42,71.59375,3.7275
06:30:43,71.4296875,3.72625
06:30:44,71.4296875,3.7875
06:30:45,71.4296875,3.825
06:30:46,71.4296875,3.83
06:30:47,71.4296875,3.83125
06:30:48,71.4296875,3.83375
06:30:49,71.4296875,3.835
06:30:50,71.4296875,3.8375
06:30:51,71.4296875,3.83875
06:30:52,71.4296875,3.84
06:30:53,71.4296875,3.84
06:30:54,71.4296875,3.8425
06:30:55,71.4296875,3.84375
06:30:56,71.4296875,3.845
06:30:57,71.4296875,3.845
06:30:58,71.265625,3.845
06:30:59,71.265625,3.8475
06:31:00,71.265625,3.8475
06:31:01,71.265625,3.8475
06:31:02,71.265625,3.85
06:31:03,71.265625,3.85
06:31:04,71.265625,3.85
06:31:05,71.265625,3.85125
06:31:06,71.265625,3.8525
06:31:07,71.265625,3.8525
06:31:08,71.265625,3.8525
06:31:09,71.265625,3.8525
06:31:10,71.265625,3.85375
06:31:11,71.265625,3.855
06:31:12,71.265625,3.855
06:31:13,71.265625,3.855
06:31:14,71.265625,3.78
06:31:15,71.265625,3.755
06:31:16,71.1015625,3.75
06:31:17,71.1015625,3.74625
06:31:18,71.1015625,3.74375
06:31:19,71.1015625,3.74
06:31:20,71.1015625,3.7375
06:31:21,71.1015625,3.73625
06:31:22,71.1015625,3.73375
06:31:23,71.1015625,3.7325
06:31:24,71.1015625,3.73
06:31:25,70.9375,3.72875
06:31:26,70.9375,3.7275
06:31:27,70.9375,3.725
06:31:28,70.9375,3.725
06:31:29,70.9375,3.7225
06:31:30,70.9375,3.72125
06:31:31,70.9375,3.72
06:31:32,70.9375,3.7175
06:31:33,70.9375,3.7175
06:31:34,70.7734375,3.715
06:31:35,70.7734375,3.715
06:31:36,70.7734375,3.71375
06:31:37,70.7734375,3.7125
06:31:38,70.7734375,3.71125
06:31:39,70.7734375,3.71
06:31:40,70.7734375,3.71
06:31:41,70.7734375,3.7075
06:31:42,70.7734375,3.7075
06:31:43,70.609375,3.70625
06:31:44,70.609375,3.78875
06:31:45,70.609375,3.8025
06:31:46,70.609375,3.8075
06:31:47,70.609375,3.81
06:31:48,70.609375,3.8125
06:31:49,70.609375,3.81375
06:31:50,70.609375,3.815
06:31:51,70.609375,3.8175
06:31:52,70.609375,3.81875
06:31:53,70.609375,3.82
06:31:54,70.609375,3.82125
06:31:55,70.609375,3.8225
06:31:56,70.4453125,3.8225
06:31:57,70.4453125,3.825
06:31:58,70.4453125,3.825
06:31:59,70.4453125,3.82625
06:32:00,70.4453125,3.8275
06:32:01,70.4453125,3.8275
06:32:02,70.4453125,3.82875
06:32:03,70.4453125,3.83
06:32:04,70.4453125,3.83
06:32:05,70.4453125,3.83125
06:32:06,70.4453125,3.83125
06:32:07,70.4453125,3.8325
06:32:08,70.4453125,3.8325
06:32:09,70.4453125,3.83375
06:32:10,70.4453125,3.83375
06:32:11,70.4453125,3.835
06:32:12,70.4453125,3.835
06:32:13,70.28125,3.83625
06:32:14,70.28125,3.74375
06:32:15,70.28125,3.7375
06:32:16,70.28125,3.7325
06:32:17,70.28125,3.73
06:32:18,70.28125,3.72625
06:32:19,70.28125,3.72375
06:32:20,70.28125,3.7225
06:32:21,70.28125,3.72
06:32:22,70.28125,3.7175
06:32:23,70.1171875,3.71625
06:32:24,70.1171875,3.715
06:32:25,70.1171875,3.7125
06:32:26,70.1171875,3.71125
06:32:27,70.1171875,3.71
06:32:28,70.1171875,3.70875
06:32:29,70.1171875,3.7075
06:32:30,70.1171875,3.705
06:32:31,70.1171875,3.705
06:32:32,69.953125,3.7025
06:32:33,69.953125,3.7025
06:32:34,69.953125,3.70125
06:32:35,69.953125,3.7
06:32:36,69.953125,3.69875
06:32:37,69.953125,3.6975
06:32:38,69.953125,3.6975
06:32:39,69.953125,3.69625
06:32:40,69.7890625,3.695
06:32:41,69.7890625,3.69375
06:32:42,69.7890625,3.6925
06:32:43,69.7890625,3.6925
06:32:44,69.7890625,3.78375
06:32:45,69.7890625,3.78875
06:32:46,69.7890625,3.7925
06:32:47,69.7890625,3.795
06:32:48,69.7890625,3.79625
06:32:49,69.7890625,3.79875
06:32:50,69.7890625,3.8
06:32:51,69.625,3.8025
06:32:52,69.625,3.8025
06:32:53,69.625,3.805
06:32:54,69.625,3.805
06:32:55,69.625,3.8075
06:32:56,69.625,3.8075
06:32:57,69.625,3.8075
06:32:58,69.625,3.81
06:32:59,69.625,3.81
06:33:00,69.625,3.81125
06:33:01,69.625,3.8125
06:33:02,69.625,3.81375
06:33:03,69.625,3.815
06:33:04,69.625,3.815
06:33:05,69.625,3.815
06:33:06,69.4609375,3.81625
06:33:07,69.4609375,3.8175
06:33:08,69.4609375,3.8175
06:33:09,69.4609375,3.8175
06:33:10,69.4609375,3.81875
06:33:11,69.4609375,3.81875
06:33:12,69.4609375,3.82
06:33:13,69.4609375,3.82
06:33:14,69.4609375,3.7275
06:33:15,69.4609375,3.7225
06:33:16,69.4609375,3.7175
06:33:17,69.4609375,3.715
06:33:18,69.4609375,3.7125
06:33:19,69.296875,3.71
06:33:20,69.296875,3.7075
06:33:21,69.296875,3.70625
06:33:22,69.296875,3.705
06:33:23,69.296875,3.7025
06:33:24,69.296875,3.70125
06:33:25,69.296875,3.7
06:33:26,69.296875,3.6975
06:33:27,69.1328125,3.6975
06:33:28,69.1328125,3.695
06:33:29,69.1328125,3.69375
06:33:30,69.1328125,3.6925
06:33:31,69.1328125,3.6925
06:33:32,69.1328125,3.69
06:33:33,69.1328125,3.69
06:33:34,69.1328125,3.68875
06:33:35,69.1328125,3.6875
06:33:36,68.96875,3.68625
06:33:37,68.96875,3.685
06:33:38,68.96875,3.685
06:33:39,68.96875,3.68375
06:33:40,68.96875,3.6825
06:33:41,68.96875,3.68125
06:33:42,68.96875,3.68125
06:33:43,68.96875,3.68
06:33:44,68.8046875,3.77125
06:33:45,68.8046875,3.77625
06:33:46,68.8046875,3.77875
06:33:47,68.8046875,3.78125
06:33:48,68.8046875,3.7825
06:33:49,68.8046875,3.785
06:33:50,68.8046875,3.7875
06:33:51,68.8046875,3.7875
06:33:52,68.8046875,3.79
06:33:53,68.8046875,3.79
06:33:54,68.8046875,3.7925
06:33:55,68.8046875,3.7925
06:33:56,68.640625,3.79375
06:33:57,68.640625,3.795
06:33:58,68.640625,3.79625
06:33:59,68.640625,3.7975
06:34:00,68.640625,3.7975
06:34:01,68.640625,3.79875
06:34:02,68.640625,3.8
06:34:03,68.640625,3.8
06:34:04,68.640625,3.8
06:34:05,68.640625,3.80125
06:34:06,68.640625,3.8025
06:34:07,68.640625,3.8025
06:34:08,68.640625,3.80375
06:34:09,68.640625,3.80375
06:34:10,68.640625,3.805
06:34:11,68.4765625,3.805
06:34:12,68.4765625,3.80625
06:34:13,68.4765625,3.80625
06:34:14,68.4765625,3.7125
06:34:15,68.4765625,3.70875
06:34:16,68.4765625,3.705
06:34:17,68.4765625,3.7025
06:34:18,68.4765625,3.7
06:34:19,68.4765625,3.69875
06:34:20,68.4765625,3.6975
06:34:21,68.3125,3.695
06:34:22,68.3125,3.6925
06:34:23,68.3125,3.69125
06:34:24,68.3125,3.69
06:34:25,68.3125,3.6875
06:34:26,68.3125,3.68625
06:34:27,68.3125,3.685
06:34:28,68.3125,3.685
06:34:29,68.16796875,3.6825
06:34:30,68.16796875,3.6825
06:34:31,68.16796875,3.68
06:34:32,68.16796875,3.68
06:34:33,68.16796875,3.67875
06:34:34,68.16796875,3.6775
06:34:35,68.16796875,3.67625
06:34:36,68.0234375,3.675
06:34:37,68.0234375,3.675
06:34:38,68.0234375,3.67375
06:34:39,68.0234375,3.6725
06:34:40,68.0234375,3.6725
06:34:41,68.0234375,3.67
06:34:42,68.0234375,3.67
06:34:43,68.0234375,3.67
06:34:44,67.87890625,3.76
06:34:45,67.87890625,3.765
06:34:46,67.87890625,3.7675
06:34:47,67.87890625,3.77
06:34:48,67.87890625,3.77125
06:34:49,67.87890625,3.7725
06:34:50,67.87890625,3.77375
06:34:51,67.87890625,3.77625
06:34:52,67.87890625,3.7775
06:34:53,67.87890625,3.7775
06:34:54,67.87890625,3.78
06:34:55,67.734375,3.78
06:34:56,67.734375,3.78125
06:34:57,67.734375,3.7825
06:34:58,67.734375,3.78375
06:34:59,67.734375,3.785
06:35:00,67.734375,3.785
06:35:01,67.734375,3.785
06:35:02,67.734375,3.7875
06:35:03,67.734375,3.7875
06:35:04,67.734375,3.7875
06:35:05,67.734375,3.78875
06:35:06,67.734375,3.79
06:35:07,67.734375,3.79
06:35:08,67.58984375,3.79125
06:35:09,67.58984375,3.79125
06:35:10,67.58984375,3.7925
06:35:11,67.58984375,3.7925
06:35:12,67.58984375,3.7925
06:35:13,67.58984375,3.79375
06:35:14,67.58984375,3.7025
06:35:15,67.58984375,3.6975
06:35:16,67.58984375,3.695
06:35:17,67.58984375,3.69125
06:35:18,67.58984375,3.68875
06:35:19,67.4453125,3.6875
06:35:20,67.4453125,3.685
06:35:21,67.4453125,3.6825
06:35:22,67.4453125,3.6825
06:35:23,67.4453125,3.68
06:35:24,67.4453125,3.67875
06:35:25,67.4453125,3.6775
06:35:26,67.30078125,3.675
06:35:27,67.30078125,3.675
06:35:28,67.30078125,3.67375
06:35:29,67.30078125,3.6725
06:35:30,67.30078125,3.67
06:35:31,67.30078125,3.67
06:35:32,67.30078125,3.66875
06:35:33,67.30078125,3.6675
06:35:34,67.15625,3.6675
06:35:35,67.15625,3.66625
06:35:36,67.15625,3.665
06:35:37,67.15625,3.66375
06:35:38,67.15625,3.6625
06:35:39,67.15625,3.6625
06:35:40,67.15625,3.66125
06:35:41,67.01171875,3.66
06:35:42,67.01171875,3.65875
06:35:43,67.01171875,3.65875
06:35:44,67.01171875,3.75
06:35:45,67.01171875,3.7525
06:35:46,67.01171875,3.755
06:35:47,67.01171875,3.7575
06:35:48,67.01171875,3.76
06:35:49,67.01171875,3.76125
06:35:50,66.8671875,3.7625
06:35:51,66.8671875,3.76375
06:35:52,66.8671875,3.765
06:35:53,66.8671875,3.76625
06:35:54,66.8671875,3.7675
06:35:55,66.8671875,3.76875
06:35:56,66.8671875,3.77
06:35:57,66.8671875,3.77
06:35:58,66.8671875,3.7725
06:35:59,66.8671875,3.7725
06:36:00,66.8671875,3.7725
06:36:01,66.8671875,3.775
06:36:02,66.72265625,3.775
06:36:03,66.72265625,3.775
06:36:04,66.72265625,3.77625
06:36:05,66.72265625,3.7775
06:36:06,66.72265625,3.7775
06:36:07,66.72265625,3.7775
06:36:08,66.72265625,3.77875
06:36:09,66.72265625,3.7775
06:36:10,66.72265625,3.78
06:36:11,66.72265625,3.78
06:36:12,66.72265625,3.78125
06:36:13,66.72265625,3.78
06:36:14,66.72265625,3.69
06:36:15,66.578125,3.68625
06:36:16,66.578125,3.6825
06:36:17,66.578125,3.68
06:36:18,66.578125,3.6775
06:36:19,66.578125,3.67625
06:36:20,66.578125,3.675
06:36:21,66.578125,3.6725
06:36:22,66.578125,3.67125
06:36:23,66.43359375,3.67
06:36:24,66.43359375,3.6675
06:36:25,66.43359375,3.66625
06:36:26,66.43359375,3.665
06:36:27,66.43359375,3.665
06:36:28,66.43359375,3.6625
06:36:29,66.43359375,3.66125
06:36:30,66.2890625,3.66
06:36:31,66.2890625,3.66
06:36:32,66.2890625,3.6575
06:36:33,66.2890625,3.6575
06:36:34,66.2890625,3.65625
06:36:35,66.2890625,3.655
06:36:36,66.2890625,3.65375
06:36:37,66.14453125,3.6525
06:36:38,66.14453125,3.6525
06:36:39,66.14453125,3.65125
06:36:40,66.14453125,3.65
06:36:41,66.14453125,3.64875
06:36:42,66.14453125,3.64875
06:36:43,66.14453125,3.6475
06:36:44,66.0,3.7375
06:36:45,66.0,3.7425
06:36:46,66.0,3.7425
06:36:47,66.0,3.74625
06:36:48,66.0,3.7475
06:36:49,66.0,3.75
06:36:50,66.0,3.75125
06:36:51,66.0,3.7525
06:36:52,66.0,3.75375
06:36:53,66.0,3.755
06:36:54,66.0,3.75625
06:36:55,66.0,3.7575
06:36:56,65.85546875,3.7575
06:36:57,65.85546875,3.75875
06:36:58,65.85546875,3.76
06:36:59,65.85546875,3.76
06:37:00,65.85546875,3.76
06:37:01,65.85546875,3.7625
06:37:02,65.85546875,3.7625
06:37:03,65.85546875,3.76375
06:37:04,65.85546875,3.765
06:37:05,65.85546875,3.765
06:37:06,65.85546875,3.765
06:37:07,65.85546875,3.76625
06:37:08,65.7109375,3.76625
06:37:09,65.7109375,3.7675
06:37:10,65.7109375,3.7675
06:37:11,65.7109375,3.7675
06:37:12,65.7109375,3.76875
06:37:13,65.7109375,3.7675
06:37:14,65.7109375,3.6775
06:37:15,65.7109375,3.67375
06:37:16,65.7109375,3.67125
06:37:17,65.7109375,3.6675
06:37:18,65.56640625,3.66625
06:37:19,65.56640625,3.665
06:37:20,65.56640625,3.6625
06:37:21,65.56640625,3.66125
06:37:22,65.56640625,3.65875
06:37:23,65.56640625,3.6575
06:37:24,65.56640625,3.6575
06:37:25,65.56640625,3.655
06:37:26,65.421875,3.65375
06:37:27,65.421875,3.6525
06:37:28,65.421875,3.65125
06:37:29,65.421875,3.65
06:37:30,65.421875,3.64875
06:37:31,65.421875,3.6475
06:37:32,65.421875,3.6475
06:37:33,65.27734375,3.645
06:37:34,65.27734375,3.645
06:37:35,65.27734375,3.64375
06:37:36,65.27734375,3.6425
06:37:37,65.27734375,3.6425
06:37:38,65.27734375,3.64125
06:37:39,65.27734375,3.64
06:37:40,65.1328125,3.64
06:37:41,65.1328125,3.63875
06:37:42,65.1328125,3.6375
06:37:43,65.1328125,3.6425
06:37:44,65.1328125,3.725
06:37:45,65.1328125,3.73
06:37:46,65.1328125,3.7325
06:37:47,65.1328125,3.73375
06:37:48,64.98828125,3.735
06:37:49,64.98828125,3.7375
06:37:50,64.98828125,3.73875
06:37:51,64.98828125,3.74
06:37:52,64.98828125,3.74125
06:37:53,64.98828125,3.7425
06:37:54,64.98828125,3.74375
06:37:55,64.98828125,3.745
06:37:56,64.98828125,3.74625
06:37:57,64.98828125,3.7475
06:37:58,64.98828125,3.7475
06:37:59,64.98828125,3.74875
06:38:00,64.84375,3.75
06:38:01,64.84375,3.75
06:38:02,64.84375,3.75125
06:38:03,64.84375,3.75125
06:38:04,64.84375,3.7525
06:38:05,64.84375,3.7525
06:38:06,64.84375,3.75375
06:38:07,64.84375,3.755
06:38:08,64.84375,3.755
06:38:09,64.84375,3.755
06:38:10,64.84375,3.755
06:38:11,64.84375,3.75625
06:38:12,64.69921875,3.7575
06:38:13,64.69921875,3.7575
06:38:14,64.69921875,3.66875
06:38:15,64.69921875,3.66375
06:38:16,64.69921875,3.66125
06:38:17,64.69921875,3.65875
06:38:18,64.69921875,3.65625
06:38:19,64.69921875,3.655
06:38:20,64.69921875,3.6525
06:38:21,64.5546875,3.65
06:38:22,64.5546875,3.65
06:38:23,64.5546875,3.6475
06:38:24,64.5546875,3.64625
06:38:25,64.5546875,3.645
06:38:26,64.5546875,3.64375
